,Unnamed: 0,index,mechanism,action,drugA,drugB
14901,25825,14901,the QTc - prolonging activities,increase,Disopyramide,Indapamide
14902,25827,14902,the QTc - prolonging activities,increase,Disopyramide,Isoflurane
14903,25828,14903,the QTc - prolonging activities,increase,Disopyramide,Isradipine
14904,25829,14904,The serum concentration,increase,Disopyramide,Itraconazole
14905,25830,14905,The serum concentration,increase,Disopyramide,Ivacaftor
14906,25831,14906,The serum concentration,increase,Disopyramide,Ketoconazole
14907,25832,14907,the bradycardic activities,increase,Disopyramide,Labetalol
14908,25833,14908,the QTc - prolonging activities,increase,Disopyramide,Lapatinib
14909,25834,14909,the QTc - prolonging activities,increase,Disopyramide,Lenvatinib
14910,25835,14910,the QTc - prolonging activities,increase,Disopyramide,Levofloxacin
14911,25837,14911,the arrhythmogenic activities,increase,Disopyramide,Lidocaine
14912,25838,14912,the hypoglycemic activities,increase,Disopyramide,Linagliptin
14913,25840,14913,The metabolism,decrease,Disopyramide,Lovastatin
14914,25844,14914,the QTc - prolonging activities,increase,Disopyramide,Maprotiline
14915,25845,14915,the QTc - prolonging activities,increase,Disopyramide,Mefloquine
14916,25846,14916,the QTc - prolonging activities,increase,Disopyramide,Methadone
14917,25847,14917,the QTc - prolonging activities,increase,Disopyramide,Methotrimeprazine
14918,25848,14918,the hypoglycemic activities,increase,Disopyramide,Methyltestosterone
14919,25849,14919,the QTc - prolonging activities,increase,Disopyramide,Metoclopramide
14920,25850,14920,the bradycardic activities,increase,Disopyramide,Metoprolol
14921,25851,14921,the QTc - prolonging activities,increase,Disopyramide,Metronidazole
14922,25852,14922,the QTc - prolonging activities,increase,Disopyramide,Mifepristone
14923,25853,14923,the hypoglycemic activities,increase,Disopyramide,Miglitol
14924,25854,14924,the hypoglycemic activities,increase,Disopyramide,Minaprine
14925,25855,14925,the QTc - prolonging activities,increase,Disopyramide,Mirabegron
14926,25858,14926,The serum concentration,decrease,Disopyramide,Mitotane
14927,25859,14927,the hypoglycemic activities,increase,Disopyramide,Moclobemide
14928,25861,14928,the hypoglycemic activities,increase,Disopyramide,Nateglinide
14929,25862,14929,the bradycardic activities,increase,Disopyramide,Nebivolol
14930,25863,14930,The metabolism,decrease,Disopyramide,Nefazodone
14931,25864,14931,The serum concentration,increase,Disopyramide,Netupitant
14932,25865,14932,the QTc - prolonging activities,increase,Disopyramide,Nicardipine
14933,25867,14933,The metabolism,decrease,Disulfiram,Dronedarone
14934,25868,14934,The serum concentration,decrease,Disulfiram,Enzalutamide
14935,25869,14935,The metabolism,decrease,Disulfiram,Erythromycin
14936,25870,14936,The risk or severity of adverse effects,increase,Disulfiram,Ethanol
14937,25872,14937,The metabolism,decrease,Fluvoxamine,Disulfiram
14938,25873,14938,The serum concentration,increase,Fosphenytoin,Disulfiram
14939,25876,14939,The risk or severity of adverse effects,increase,Isoniazid,Disulfiram
14940,25877,14940,The metabolism,decrease,Isradipine,Disulfiram
14941,25878,14941,The metabolism,decrease,Itraconazole,Disulfiram
14942,25879,14942,The serum concentration,increase,Ivacaftor,Disulfiram
14943,25880,14943,The metabolism,decrease,Ketoconazole,Disulfiram
14944,25882,14944,The metabolism,decrease,Lovastatin,Disulfiram
14945,25884,14945,The serum concentration,increase,Metoprolol,Disulfiram
14946,25885,14946,The risk or severity of adverse effects,increase,Metronidazole,Disulfiram
14947,25886,14947,The serum concentration,increase,Mifepristone,Disulfiram
14948,25887,14948,The serum concentration,decrease,Mitotane,Disulfiram
14949,25888,14949,The metabolism,decrease,Nefazodone,Disulfiram
14950,25889,14950,The serum concentration,increase,Netupitant,Disulfiram
14951,25890,14951,The risk or severity of adverse effects,increase,Dopamine,Dobutamine
14952,25892,14952,the vasoconstricting activities,decrease,Doxazosin,Dobutamine
14953,25893,14953,The risk or severity of adverse effects,increase,Doxepin,Dobutamine
14954,25894,14954,the tachycardic activities,increase,Dronabinol,Dobutamine
14955,25896,14955,The metabolism,decrease,Entacapone,Dobutamine
14956,25898,14956,The risk or severity of adverse effects,increase,Epinephrine,Dobutamine
14957,25902,14957,the hypokalemic activities,increase,Furosemide,Dobutamine
14958,25903,14958,The risk or severity of adverse effects,increase,Imipramine,Dobutamine
14959,25904,14959,the hypokalemic activities,increase,Indapamide,Dobutamine
14960,25906,14960,The risk or severity of adverse effects,increase,Labetalol,Dobutamine
14961,25910,14961,the bronchodilatory activities,decrease,Metoprolol,Dobutamine
14962,25911,14962,The risk or severity of adverse effects,increase,Midodrine,Dobutamine
14963,25912,14963,The risk or severity of adverse effects,increase,Minaprine,Dobutamine
14964,25914,14964,The risk or severity of adverse effects,increase,Moclobemide,Dobutamine
14965,25915,14965,the tachycardic activities,increase,Nabilone,Dobutamine
14966,25916,14966,the bronchodilatory activities,decrease,Nebivolol,Dobutamine
14967,25918,14967,The serum concentration,increase,Dronedarone,Docetaxel
14968,25919,14968,The metabolism,decrease,Econazole,Docetaxel
14969,25920,14969,The serum concentration,increase,Eltrombopag,Docetaxel
14970,25921,14970,The risk or severity of adverse effects,increase,Enoxacin,Docetaxel
14971,25922,14971,The serum concentration,decrease,Enzalutamide,Docetaxel
14972,25923,14972,The risk or severity of adverse effects,increase,Epirubicin,Docetaxel
14973,25927,14973,The metabolism,decrease,Erythromycin,Docetaxel
14974,25928,14974,The risk or severity of adverse effects,increase,Estramustine,Docetaxel
14975,25929,14975,The risk or severity of adverse effects,increase,Etoposide,Docetaxel
14976,25930,14976,The risk or severity of adverse effects,increase,Everolimus,Docetaxel
14977,25931,14977,The risk or severity of adverse effects,increase,Exemestane,Docetaxel
14978,25933,14978,The risk or severity of adverse effects,increase,Floxuridine,Docetaxel
14979,25934,14979,The risk or severity of adverse effects,increase,Fluorouracil,Docetaxel
14980,25935,14980,The risk or severity of adverse effects,increase,Flutamide,Docetaxel
14981,25936,14981,The serum concentration,increase,Fluvastatin,Docetaxel
14982,25937,14982,The metabolism,decrease,Fluvoxamine,Docetaxel
14983,25938,14983,The metabolism,increase,Fosphenytoin,Docetaxel
14984,25939,14984,The risk or severity of adverse effects,increase,Fulvestrant,Docetaxel
14985,25940,14985,The risk or severity of adverse effects,increase,Gefitinib,Docetaxel
14986,25941,14986,The risk or severity of adverse effects,increase,Gemcitabine,Docetaxel
14987,25942,14987,The metabolism,decrease,Griseofulvin,Docetaxel
14988,25944,14988,The risk or severity of adverse effects,increase,Hydroxyurea,Docetaxel
14989,25945,14989,The serum concentration,increase,Ibrutinib,Docetaxel
14990,25946,14990,The risk or severity of adverse effects,increase,Idarubicin,Docetaxel
14991,25947,14991,The risk or severity of adverse effects,increase,Ifosfamide,Docetaxel
14992,25949,14992,The risk or severity of adverse effects,increase,Imiquimod,Docetaxel
14993,25950,14993,The risk or severity of adverse effects,increase,Irinotecan,Docetaxel
14994,25952,14994,The metabolism,decrease,Isradipine,Docetaxel
14995,25953,14995,The metabolism,decrease,Itraconazole,Docetaxel
14996,25954,14996,The serum concentration,increase,Ivacaftor,Docetaxel
14997,25955,14997,The risk or severity of adverse effects,increase,Ixabepilone,Docetaxel
14998,25956,14998,The metabolism,decrease,Ketoconazole,Docetaxel
14999,25957,14999,The risk or severity of adverse effects,increase,Lapatinib,Docetaxel
15000,25958,15000,The risk or severity of adverse effects,increase,Leflunomide,Docetaxel
15001,25959,15001,The risk or severity of adverse effects,increase,Lenvatinib,Docetaxel
15002,25960,15002,The risk or severity of adverse effects,increase,Letrozole,Docetaxel
15003,25961,15003,The risk or severity of adverse effects,increase,Levofloxacin,Docetaxel
15004,25962,15004,The risk or severity of adverse effects,increase,Lisuride,Docetaxel
15005,25963,15005,The risk or severity of adverse effects,increase,Lomefloxacin,Docetaxel
15006,25964,15006,The risk or severity of adverse effects,increase,Lomustine,Docetaxel
15007,25966,15007,The serum concentration,increase,Lovastatin,Docetaxel
15008,25969,15008,The risk or severity of adverse effects,increase,Mebendazole,Docetaxel
15009,25971,15009,The risk or severity of adverse effects,increase,Mercaptopurine,Docetaxel
15010,25973,15010,The risk or severity of adverse effects,increase,Methotrexate,Docetaxel
15011,25975,15011,The risk or severity of adverse effects,increase,Methylprednisolone,Docetaxel
15012,25976,15012,The risk or severity of adverse effects,increase,Methyltestosterone,Docetaxel
15013,25977,15013,The metabolism,decrease,Miconazole,Docetaxel
15014,25978,15014,The risk or severity of adverse effects,increase,Midostaurin,Docetaxel
15015,25979,15015,The serum concentration,increase,Mifepristone,Docetaxel
15016,25980,15016,The metabolism,decrease,Miltefosine,Docetaxel
15017,25981,15017,The serum concentration,decrease,Mitotane,Docetaxel
15018,25982,15018,The risk or severity of adverse effects,increase,Mitoxantrone,Docetaxel
15019,25985,15019,The metabolism,decrease,Nefazodone,Docetaxel
15020,25986,15020,The risk or severity of adverse effects,increase,Nelarabine,Docetaxel
15021,25987,15021,The serum concentration,increase,Netupitant,Docetaxel
15022,26005,15022,the QTc - prolonging activities,increase,Dolasetron,Dofetilide
15023,26006,15023,The risk or severity of QTc prolongation,increase,Domperidone,Dofetilide
15024,26007,15024,the QTc - prolonging activities,increase,Doxepin,Dofetilide
15025,26009,15025,The serum concentration,increase,Dronedarone,Dofetilide
15026,26010,15026,The serum concentration,increase,Econazole,Dofetilide
15027,26012,15027,The serum concentration,decrease,Enzalutamide,Dofetilide
15028,26013,15028,The serum concentration,increase,Erythromycin,Dofetilide
15029,26015,15029,the QTc - prolonging activities,increase,Ezogabine,Dofetilide
15030,26016,15030,the QTc - prolonging activities,increase,Famotidine,Dofetilide
15031,26017,15031,the QTc - prolonging activities,increase,Felbamate,Dofetilide
15032,26019,15032,the QTc - prolonging activities,increase,Flecainide,Dofetilide
15033,26020,15033,The risk or severity of QTc prolongation,increase,Fluoxetine,Dofetilide
15034,26022,15034,The serum concentration,increase,Fluvoxamine,Dofetilide
15035,26024,15035,The metabolism,increase,Fosphenytoin,Dofetilide
15036,26025,15036,the QTc - prolonging activities,increase,Galantamine,Dofetilide
15037,26026,15037,the QTc - prolonging activities,increase,Granisetron,Dofetilide
15038,26027,15038,The serum concentration,increase,Griseofulvin,Dofetilide
15039,26028,15039,the QTc - prolonging activities,increase,Haloperidol,Dofetilide
15040,26029,15040,the QTc - prolonging activities,increase,Hydroxyzine,Dofetilide
15041,26032,15041,the QTc - prolonging activities,increase,Imipramine,Dofetilide
15042,26034,15042,the QTc - prolonging activities,increase,Indapamide,Dofetilide
15043,26036,15043,the QTc - prolonging activities,increase,Isoflurane,Dofetilide
15044,26037,15044,The serum concentration,increase,Isradipine,Dofetilide
15045,26038,15045,The serum concentration,increase,Itraconazole,Dofetilide
15046,26039,15046,The serum concentration,increase,Ivacaftor,Dofetilide
15047,26040,15047,The serum concentration,increase,Ketoconazole,Dofetilide
15048,26041,15048,The serum concentration,increase,Lamotrigine,Dofetilide
15049,26042,15049,the QTc - prolonging activities,increase,Lapatinib,Dofetilide
15050,26043,15050,the QTc - prolonging activities,increase,Lenvatinib,Dofetilide
15051,26044,15051,the QTc - prolonging activities,increase,Levofloxacin,Dofetilide
15052,26045,15052,the arrhythmogenic activities,increase,Lidocaine,Dofetilide
15053,26047,15053,The serum concentration,increase,Lovastatin,Dofetilide
15054,26050,15054,the QTc - prolonging activities,increase,Maprotiline,Dofetilide
15055,26051,15055,the QTc - prolonging activities,increase,Mefloquine,Dofetilide
15056,26052,15056,the QTc - prolonging activities,increase,Methadone,Dofetilide
15057,26053,15057,the QTc - prolonging activities,increase,Methotrimeprazine,Dofetilide
15058,26054,15058,the QTc - prolonging activities,increase,Metoclopramide,Dofetilide
15059,26055,15059,the QTc - prolonging activities,increase,Metronidazole,Dofetilide
15060,26056,15060,The serum concentration,increase,Miconazole,Dofetilide
15061,26057,15061,the QTc - prolonging activities,increase,Mifepristone,Dofetilide
15062,26058,15062,The serum concentration,increase,Miltefosine,Dofetilide
15063,26059,15063,the QTc - prolonging activities,increase,Mirabegron,Dofetilide
15064,26061,15064,The serum concentration,decrease,Mitotane,Dofetilide
15065,26062,15065,The serum concentration,increase,Nefazodone,Dofetilide
15066,26063,15066,The serum concentration,increase,Netupitant,Dofetilide
15067,26064,15067,the QTc - prolonging activities,increase,Nicardipine,Dofetilide
15068,26065,15068,the QTc - prolonging activities,increase,Domperidone,Dolasetron
15069,26067,15069,the QTc - prolonging activities,increase,Doxepin,Dolasetron
15070,26069,15070,the QTc - prolonging activities,increase,Dronedarone,Dolasetron
15071,26071,15071,the serotonergic activities,increase,Eletriptan,Dolasetron
15072,26073,15072,The serum concentration,decrease,Enzalutamide,Dolasetron
15073,26076,15073,the QTc - prolonging activities,increase,Erythromycin,Dolasetron
15074,26078,15074,the QTc - prolonging activities,increase,Ezogabine,Dolasetron
15075,26079,15075,the QTc - prolonging activities,increase,Famotidine,Dolasetron
15076,26080,15076,the QTc - prolonging activities,increase,Felbamate,Dolasetron
15077,26081,15077,the serotonergic activities,increase,Fentanyl,Dolasetron
15078,26084,15078,the QTc - prolonging activities,increase,Dolasetron,Flecainide
15079,26085,15079,The metabolism,decrease,Dolasetron,Floxuridine
15080,26086,15080,The metabolism,decrease,Dolasetron,Fluorouracil
15081,26087,15081,the QTc - prolonging activities,increase,Dolasetron,Fluoxetine
15082,26089,15082,The metabolism,decrease,Dolasetron,Fluvastatin
15083,26090,15083,The metabolism,decrease,Dolasetron,Fluvoxamine
15084,26092,15084,The metabolism,increase,Dolasetron,Fosphenytoin
15085,26093,15085,the serotonergic activities,increase,Dolasetron,Frovatriptan
15086,26094,15086,the QTc - prolonging activities,increase,Dolasetron,Galantamine
15087,26095,15087,The metabolism,decrease,Dolasetron,Gemfibrozil
15088,26096,15088,the QTc - prolonging activities,increase,Dolasetron,Granisetron
15089,26097,15089,the QTc - prolonging activities,increase,Dolasetron,Haloperidol
15090,26098,15090,the QTc - prolonging activities,increase,Dolasetron,Hydroxyzine
15091,26101,15091,The metabolism,decrease,Dolasetron,Imipramine
15092,26103,15092,the QTc - prolonging activities,increase,Dolasetron,Indapamide
15093,26104,15093,The metabolism,decrease,Dolasetron,Irbesartan
15094,26106,15094,the QTc - prolonging activities,increase,Dolasetron,Isoflurane
15095,26107,15095,The metabolism,decrease,Dolasetron,Isoniazid
15096,26108,15096,The metabolism,decrease,Dolasetron,Isradipine
15097,26109,15097,The metabolism,decrease,Dolasetron,Itraconazole
15098,26110,15098,The serum concentration,increase,Dolasetron,Ivacaftor
15099,26111,15099,The metabolism,decrease,Dolasetron,Ketoconazole
15100,26112,15100,the QTc - prolonging activities,increase,Dolasetron,Lapatinib
15101,26113,15101,The metabolism,decrease,Dolasetron,Leflunomide
15102,26114,15102,the QTc - prolonging activities,increase,Dolasetron,Lenvatinib
15103,26115,15103,the QTc - prolonging activities,increase,Dolasetron,Levofloxacin
15104,26117,15104,The metabolism,decrease,Dolasetron,Lobeglitazone
15105,26118,15105,The metabolism,decrease,Dolasetron,Lorcaserin
15106,26120,15106,The metabolism,decrease,Dolasetron,Losartan
15107,26121,15107,The metabolism,decrease,Dolasetron,Lovastatin
15108,26123,15108,the QTc - prolonging activities,increase,Dolasetron,Maprotiline
15109,26124,15109,the QTc - prolonging activities,increase,Dolasetron,Mefloquine
15110,26125,15110,the arrhythmogenic activities,increase,Dolasetron,Mequitazine
15111,26126,15111,the QTc - prolonging activities,increase,Dolasetron,Methadone
15112,26127,15112,The metabolism,decrease,Dolasetron,Methotrimeprazine
15113,26128,15113,the QTc - prolonging activities,increase,Dolasetron,Metoclopramide
15114,26129,15114,The serum concentration,increase,Dolasetron,Metoprolol
15115,26130,15115,the QTc - prolonging activities,increase,Dolasetron,Metronidazole
15116,26131,15116,The metabolism,decrease,Dolasetron,Midostaurin
15117,26132,15117,The metabolism,decrease,Dolasetron,Mirabegron
15118,26134,15118,The serum concentration,decrease,Dolasetron,Mitotane
15119,26135,15119,the serotonergic activities,increase,Dolasetron,Moclobemide
15120,26136,15120,the serotonergic activities,increase,Dolasetron,Naratriptan
15121,26137,15121,The metabolism,decrease,Dolasetron,Nefazodone
15122,26138,15122,The serum concentration,increase,Dolasetron,Netupitant
15123,26139,15123,The metabolism,decrease,Dolasetron,Nicardipine
15124,26141,15124,the QTc - prolonging activities,increase,Domperidone,Doxepin
15125,26142,15125,The metabolism,decrease,Domperidone,Doxorubicin
15126,26144,15126,The serum concentration,increase,Domperidone,Dronedarone
15127,26147,15127,The serum concentration,decrease,Domperidone,Enzalutamide
15128,26148,15128,The serum concentration,increase,Domperidone,Erythromycin
15129,26150,15129,the QTc - prolonging activities,increase,Domperidone,Ezogabine
15130,26151,15130,the QTc - prolonging activities,increase,Domperidone,Famotidine
15131,26152,15131,the QTc - prolonging activities,increase,Domperidone,Felbamate
15132,26153,15132,The metabolism,decrease,Domperidone,Felodipine
15133,26155,15133,the QTc - prolonging activities,increase,Domperidone,Flecainide
15134,26156,15134,The risk or severity of QTc prolongation,increase,Domperidone,Fluoxetine
15135,26158,15135,The serum concentration,increase,Domperidone,Fluvoxamine
15136,26160,15136,The metabolism,increase,Domperidone,Fosphenytoin
15137,26161,15137,the QTc - prolonging activities,increase,Domperidone,Galantamine
15138,26162,15138,the QTc - prolonging activities,increase,Domperidone,Granisetron
15139,26163,15139,the QTc - prolonging activities,increase,Domperidone,Haloperidol
15140,26164,15140,the QTc - prolonging activities,increase,Domperidone,Hydroxyzine
15141,26167,15141,the QTc - prolonging activities,increase,Domperidone,Imipramine
15142,26169,15142,the QTc - prolonging activities,increase,Domperidone,Indapamide
15143,26170,15143,The metabolism,decrease,Domperidone,Irbesartan
15144,26172,15144,the QTc - prolonging activities,increase,Domperidone,Isoflurane
15145,26173,15145,The metabolism,decrease,Domperidone,Isoniazid
15146,26174,15146,The serum concentration,increase,Domperidone,Isradipine
15147,26175,15147,The serum concentration,increase,Domperidone,Itraconazole
15148,26176,15148,The serum concentration,increase,Domperidone,Ivacaftor
15149,26177,15149,The serum concentration,increase,Domperidone,Ketoconazole
15150,26178,15150,the QTc - prolonging activities,increase,Domperidone,Lapatinib
15151,26179,15151,the QTc - prolonging activities,increase,Domperidone,Lenvatinib
15152,26180,15152,the QTc - prolonging activities,increase,Domperidone,Levofloxacin
15153,26181,15153,The metabolism,decrease,Domperidone,Lidocaine
15154,26182,15154,The metabolism,decrease,Domperidone,Lobeglitazone
15155,26183,15155,The metabolism,decrease,Domperidone,Lorcaserin
15156,26185,15156,The metabolism,decrease,Domperidone,Losartan
15157,26186,15157,The serum concentration,increase,Domperidone,Lovastatin
15158,26189,15158,the QTc - prolonging activities,increase,Domperidone,Maprotiline
15159,26190,15159,the QTc - prolonging activities,increase,Domperidone,Mefloquine
15160,26191,15160,the QTc - prolonging activities,increase,Domperidone,Methadone
15161,26192,15161,The metabolism,decrease,Domperidone,Methotrimeprazine
15162,26193,15162,the QTc - prolonging activities,increase,Domperidone,Metoclopramide
15163,26194,15163,The metabolism,decrease,Domperidone,Metoprolol
15164,26195,15164,the QTc - prolonging activities,increase,Domperidone,Metronidazole
15165,26196,15165,The metabolism,decrease,Domperidone,Mexiletine
15166,26197,15166,The metabolism,decrease,Domperidone,Midostaurin
15167,26198,15167,The serum concentration,increase,Domperidone,Mifepristone
15168,26199,15168,The risk or severity of adverse effects,increase,Domperidone,Minaprine
15169,26200,15169,the QTc - prolonging activities,increase,Domperidone,Mirabegron
15170,26202,15170,The serum concentration,decrease,Domperidone,Mitotane
15171,26203,15171,The risk or severity of adverse effects,increase,Domperidone,Moclobemide
15172,26204,15172,The serum concentration,increase,Domperidone,Nefazodone
15173,26205,15173,The serum concentration,increase,Domperidone,Netupitant
15174,26206,15174,the QTc - prolonging activities,increase,Domperidone,Nicardipine
15175,26209,15175,The metabolism,decrease,Donepezil,Dronedarone
15176,26212,15176,The serum concentration,decrease,Donepezil,Enzalutamide
15177,26213,15177,The metabolism,decrease,Donepezil,Erythromycin
15178,26214,15178,The risk or severity of adverse effects,increase,Donepezil,Estrone
15179,26219,15179,The metabolism,decrease,Donepezil,Floxuridine
15180,26220,15180,The risk or severity of adverse effects,increase,Donepezil,Flunisolide
15181,26222,15181,The risk or severity of adverse effects,increase,Donepezil,Fluorometholone
15182,26223,15182,The metabolism,decrease,Donepezil,Fluorouracil
15183,26224,15183,The metabolism,decrease,Donepezil,Fluoxetine
15184,26227,15184,The metabolism,decrease,Donepezil,Fluvastatin
15185,26228,15185,The metabolism,decrease,Donepezil,Fluvoxamine
15186,26229,15186,The metabolism,increase,Donepezil,Fosphenytoin
15187,26230,15187,the bradycardic activities,increase,Donepezil,Galantamine
15188,26231,15188,The metabolism,decrease,Donepezil,Gemfibrozil
15189,26232,15189,the bradycardic activities,increase,Donepezil,Guanfacine
15190,26233,15190,The metabolism,decrease,Donepezil,Haloperidol
15191,26235,15191,The risk or severity of adverse effects,increase,Donepezil,Hydrocortisone
15192,26237,15192,The metabolism,decrease,Donepezil,Imipramine
15193,26239,15193,The metabolism,decrease,Donepezil,Irbesartan
15194,26241,15194,The metabolism,decrease,Donepezil,Isoniazid
15195,26242,15195,The metabolism,decrease,Donepezil,Isradipine
15196,26243,15196,The metabolism,decrease,Donepezil,Itraconazole
15197,26244,15197,The serum concentration,increase,Donepezil,Ivacaftor
15198,26245,15198,The metabolism,decrease,Donepezil,Ketoconazole
15199,26246,15199,the bradycardic activities,increase,Donepezil,Labetalol
15200,26247,15200,The metabolism,decrease,Donepezil,Leflunomide
15201,26248,15201,The metabolism,decrease,Donepezil,Lobeglitazone
15202,26249,15202,The metabolism,decrease,Donepezil,Lorcaserin
15203,26251,15203,The metabolism,decrease,Donepezil,Losartan
15204,26252,15204,The metabolism,decrease,Donepezil,Lovastatin
15205,26255,15205,The metabolism,decrease,Donepezil,Methadone
15206,26256,15206,The metabolism,decrease,Donepezil,Methotrimeprazine
15207,26257,15207,the bradycardic activities,increase,Donepezil,Methyldopa
15208,26258,15208,The risk or severity of adverse effects,increase,Donepezil,Methylprednisolone
15209,26259,15209,the bradycardic activities,increase,Donepezil,Metoprolol
15210,26260,15210,The metabolism,decrease,Donepezil,Midostaurin
15211,26261,15211,The serum concentration,increase,Donepezil,Mifepristone
15212,26262,15212,The metabolism,decrease,Donepezil,Mirabegron
15213,26263,15213,The serum concentration,decrease,Donepezil,Mitotane
15214,26265,15214,the bradycardic activities,increase,Donepezil,Nebivolol
15215,26266,15215,The metabolism,decrease,Donepezil,Nefazodone
15216,26267,15216,The serum concentration,increase,Donepezil,Netupitant
15217,26268,15217,The metabolism,decrease,Donepezil,Nicardipine
15218,26270,15218,the tachycardic activities,increase,Dopamine,Dronabinol
15219,26271,15219,The metabolism,decrease,Dopamine,Dronedarone
15220,26274,15220,the arrhythmogenic activities,increase,Dopamine,Enflurane
15221,26275,15221,The metabolism,decrease,Dopamine,Entacapone
15222,26277,15222,The risk or severity of adverse effects,increase,Dopamine,Epinephrine
15223,26279,15223,The metabolism,decrease,Dopamine,Esomeprazole
15224,26280,15224,The metabolism,decrease,Dopamine,Floxuridine
15225,26281,15225,The metabolism,decrease,Dopamine,Fluorouracil
15226,26282,15226,The metabolism,decrease,Dopamine,Fluoxetine
15227,26283,15227,The metabolism,decrease,Dopamine,Fluvastatin
15228,26284,15228,The metabolism,decrease,Dopamine,Fluvoxamine
15229,26285,15229,The metabolism,increase,Dopamine,Fosphenytoin
15230,26286,15230,The metabolism,decrease,Dopamine,Gemfibrozil
15231,26287,15231,The metabolism,decrease,Dopamine,Haloperidol
15232,26288,15232,the arrhythmogenic activities,increase,Dopamine,Halothane
15233,26289,15233,The metabolism,decrease,Dopamine,Imipramine
15234,26290,15234,The metabolism,decrease,Dopamine,Irbesartan
15235,26292,15235,the arrhythmogenic activities,increase,Dopamine,Isoflurane
15236,26293,15236,The metabolism,decrease,Dopamine,Isoniazid
15237,26295,15237,The metabolism,decrease,Dopamine,Ketoconazole
15238,26296,15238,The risk or severity of adverse effects,increase,Dopamine,Labetalol
15239,26297,15239,The metabolism,decrease,Dopamine,Leflunomide
15240,26298,15240,The metabolism,decrease,Dopamine,Lobeglitazone
15241,26299,15241,The metabolism,decrease,Dopamine,Lorcaserin
15242,26300,15242,The metabolism,decrease,Dopamine,Losartan
15243,26301,15243,The metabolism,decrease,Dopamine,Lovastatin
15244,26304,15244,The metabolism,decrease,Dopamine,Methadone
15245,26306,15245,The metabolism,decrease,Dopamine,Methotrimeprazine
15246,26307,15246,the arrhythmogenic activities,increase,Dopamine,Methoxyflurane
15247,26308,15247,The metabolism,decrease,Dopamine,Metoprolol
15248,26309,15248,The risk or severity of adverse effects,increase,Dopamine,Midodrine
15249,26310,15249,The metabolism,decrease,Dopamine,Midostaurin
15250,26311,15250,The serum concentration,increase,Dopamine,Mifepristone
15251,26312,15251,The metabolism,decrease,Dopamine,Mirabegron
15252,26313,15252,The metabolism,decrease,Dopamine,Moclobemide
15253,26314,15253,The metabolism,decrease,Dopamine,Modafinil
15254,26315,15254,the tachycardic activities,increase,Dopamine,Nabilone
15255,26316,15255,The metabolism,decrease,Dopamine,Nicardipine
15256,26318,15256,the hypotensive activities,increase,Dorzolamide,Doxazosin
15257,26320,15257,The metabolism,decrease,Dorzolamide,Dronedarone
15258,26321,15258,the hypotensive activities,increase,Dorzolamide,Efonidipine
15259,26323,15259,The serum concentration,decrease,Dorzolamide,Enzalutamide
15260,26326,15260,The metabolism,decrease,Dorzolamide,Erythromycin
15261,26327,15261,the hypotensive activities,increase,Dorzolamide,Felodipine
15262,26328,15262,The serum concentration,increase,Dorzolamide,Flecainide
15263,26329,15263,The metabolism,decrease,Dorzolamide,Floxuridine
15264,26330,15264,The metabolism,decrease,Dorzolamide,Fluorouracil
15265,26331,15265,The metabolism,decrease,Dorzolamide,Fluvastatin
15266,26332,15266,The metabolism,decrease,Dorzolamide,Fluvoxamine
15267,26333,15267,The metabolism,increase,Dorzolamide,Fosphenytoin
15268,26334,15268,The metabolism,decrease,Dorzolamide,Gemfibrozil
15269,26335,15269,the hypotensive activities,increase,Dorzolamide,Guanabenz
15270,26337,15270,the hypotensive activities,increase,Dorzolamide,Guanfacine
15271,26338,15271,the hypotensive activities,increase,Dorzolamide,Hydralazine
15272,26340,15272,the hypotensive activities,increase,Dorzolamide,Indapamide
15273,26341,15273,The metabolism,decrease,Dorzolamide,Irbesartan
15274,26343,15274,The metabolism,decrease,Dorzolamide,Isradipine
15275,26344,15275,The metabolism,decrease,Dorzolamide,Itraconazole
15276,26345,15276,The serum concentration,increase,Dorzolamide,Ivacaftor
15277,26346,15277,The metabolism,decrease,Dorzolamide,Ketoconazole
15278,26347,15278,the hypotensive activities,increase,Dorzolamide,Labetalol
15279,26348,15279,The metabolism,decrease,Dorzolamide,Leflunomide
15280,26349,15280,the hypotensive activities,increase,Dorzolamide,Lercanidipine
15281,26350,15281,The metabolism,decrease,Dorzolamide,Lobeglitazone
15282,26352,15282,The metabolism,decrease,Dorzolamide,Losartan
15283,26353,15283,The metabolism,decrease,Dorzolamide,Lovastatin
15284,26355,15284,the hypotensive activities,increase,Dorzolamide,Macitentan
15285,26356,15285,the excretion rate which could result in a higher serum level,decrease,Dorzolamide,Memantine
15286,26358,15286,the hypotensive activities,increase,Dorzolamide,Methyldopa
15287,26359,15287,the antihypertensive activities,decrease,Dorzolamide,Methylphenidate
15288,26360,15288,the hypotensive activities,increase,Dorzolamide,Metoprolol
15289,26361,15289,The metabolism,decrease,Dorzolamide,Midostaurin
15290,26362,15290,The serum concentration,increase,Dorzolamide,Mifepristone
15291,26363,15291,the hypotensive activities,increase,Dorzolamide,Minaprine
15292,26364,15292,The serum concentration,decrease,Dorzolamide,Mitotane
15293,26365,15293,the hypotensive activities,increase,Dorzolamide,Moclobemide
15294,26367,15294,the hypotensive activities,increase,Dorzolamide,Nebivolol
15295,26368,15295,The metabolism,decrease,Dorzolamide,Nefazodone
15296,26369,15296,The serum concentration,increase,Dorzolamide,Netupitant
