,d1,type,d2
15805,317,3,174
15806,338,2,174
15807,105,0,174
15808,21,1,174
15809,115,0,174
15810,214,0,174
15811,143,0,174
15812,307,1,174
15813,246,0,174
15814,189,2,174
15815,282,9,174
15816,140,1,174
15817,300,0,174
15818,165,18,174
15819,6,0,174
15820,107,1,174
15821,248,0,174
15822,349,0,174
15823,304,2,174
15824,160,2,174
15825,167,2,174
15826,19,2,174
15827,321,0,174
15828,289,0,174
15829,254,1,174
15830,258,0,174
15831,263,2,174
15832,120,1,174
15833,137,1,174
15834,358,1,174
15835,89,0,174
15836,57,1,174
15837,352,0,174
15838,326,0,174
15839,203,2,174
15840,195,0,174
15841,104,0,174
15842,208,3,174
15843,20,2,174
15844,8,0,174
15845,244,1,174
15846,371,2,174
15847,94,2,174
15848,291,0,174
15849,103,2,277
15850,103,2,338
15851,103,2,114
15852,103,2,37
15853,103,0,219
15854,103,2,214
15855,103,0,189
15856,103,9,282
15857,103,2,266
15858,103,2,370
15859,103,0,248
15860,103,2,367
15861,103,2,31
15862,103,0,298
15863,103,2,321
15864,103,2,132
15865,103,0,28
15866,103,0,289
15867,103,0,258
15868,103,2,303
15869,103,0,257
15870,103,0,326
15871,103,2,203
15872,103,2,213
15873,143,0,134
15874,189,0,134
15875,6,0,134
15876,107,0,134
15877,349,0,134
15878,19,0,134
15879,254,0,134
15880,358,0,134
15881,89,0,134
15882,352,0,134
15883,326,0,134
15884,104,0,134
15885,291,0,134
15886,173,1,161
15887,313,27,161
15888,81,1,161
15889,24,1,161
15890,29,6,161
15891,280,1,161
15892,369,1,161
15893,354,1,161
15894,45,1,161
15895,76,1,161
15896,21,1,161
15897,364,1,161
15898,247,1,161
15899,143,1,161
15900,307,1,161
15901,101,1,161
15902,189,1,161
15903,282,1,161
15904,51,1,161
15905,357,1,161
15906,6,1,161
15907,122,1,161
15908,252,6,161
15909,186,1,161
15910,301,6,161
15911,107,1,161
15912,53,1,161
15913,349,0,161
15914,180,1,161
15915,249,1,161
15916,235,1,161
15917,13,1,161
15918,383,1,161
15919,28,1,161
15920,356,1,161
15921,68,1,161
15922,120,1,161
15923,113,1,161
15924,270,1,161
15925,137,1,161
15926,358,1,161
15927,89,6,161
15928,240,1,161
15929,243,1,161
15930,17,29,161
15931,142,1,161
15932,9,1,161
15933,108,6,161
15934,371,1,161
15935,285,1,222
15936,351,23,222
15937,374,23,222
15938,274,1,222
15939,388,1,222
15940,379,23,222
15941,36,10,222
15942,190,10,222
15943,99,10,222
15944,370,10,222
15945,302,1,222
15946,0,23,222
15947,236,23,222
15948,86,23,222
15949,321,23,222
15950,16,23,222
15951,345,23,222
15952,237,23,222
15953,59,1,222
15954,203,10,222
15955,314,10,222
15956,106,23,222
15957,295,23,222
15958,18,10,222
15959,81,1,173
15960,24,1,173
15961,29,6,173
15962,280,1,173
15963,369,1,173
15964,354,1,173
15965,45,1,173
15966,76,1,173
15967,21,1,173
15968,173,1,364
15969,173,1,247
15970,173,1,143
15971,173,1,307
15972,173,1,101
15973,173,1,189
15974,173,1,282
15975,173,1,51
15976,173,1,357
15977,173,1,6
15978,173,1,122
15979,173,6,252
15980,173,1,186
15981,173,6,301
15982,173,1,107
15983,173,1,53
15984,173,1,180
15985,173,1,249
15986,173,1,235
15987,173,1,13
15988,173,1,383
15989,173,1,28
15990,173,1,356
15991,173,1,68
15992,173,1,120
15993,173,1,113
15994,173,1,270
15995,173,1,137
15996,173,1,358
15997,173,6,89
15998,173,1,240
15999,173,1,243
16000,173,0,87
16001,173,2,352
16002,173,1,142
16003,173,1,195
16004,173,1,20
16005,173,1,9
16006,173,6,108
16007,173,1,371
16008,317,3,52
16009,317,3,70
16010,317,3,338
16011,317,3,105
16012,317,3,81
16013,317,3,292
16014,317,3,88
16015,317,3,285
16016,317,3,24
16017,317,3,29
16018,317,3,280
16019,317,3,369
16020,317,3,145
16021,317,3,114
16022,317,3,374
16023,317,3,153
16024,317,3,23
16025,317,3,76
16026,317,3,219
16027,317,3,353
16028,317,3,21
16029,317,3,176
16030,317,3,274
16031,317,3,247
16032,317,3,388
16033,317,3,143
16034,317,3,101
16035,317,3,177
16036,317,3,246
16037,317,0,189
16038,317,3,282
16039,317,3,327
16040,317,3,82
16041,317,3,266
16042,317,3,300
16043,317,3,99
16044,317,3,370
16045,317,3,165
16046,317,3,357
16047,317,3,6
16048,317,3,122
16049,317,3,84
16050,317,3,252
16051,317,3,302
16052,317,3,186
16053,317,2,33
16054,317,3,92
16055,317,3,100
16056,317,3,107
16057,317,3,66
16058,317,3,337
16059,317,0,248
16060,317,3,367
16061,317,3,304
16062,317,3,160
16063,317,3,167
16064,317,3,31
16065,317,3,191
16066,317,3,180
16067,317,3,19
16068,317,3,121
16069,317,3,298
16070,317,3,132
16071,317,3,359
16072,317,3,287
16073,317,3,235
16074,317,3,13
16075,317,3,348
16076,317,3,118
16077,317,3,28
16078,317,3,154
16079,317,3,93
16080,317,3,2
16081,317,3,356
16082,317,3,254
16083,317,3,258
16084,317,3,263
16085,317,3,44
16086,317,3,11
16087,317,3,197
16088,317,3,260
16089,317,3,237
16090,317,3,358
16091,317,3,240
16092,317,3,59
16093,317,3,172
16094,317,2,352
16095,317,3,320
16096,317,3,257
16097,317,3,78
16098,317,3,22
16099,317,3,142
16100,317,3,326
16101,317,3,203
16102,317,3,104
16103,317,3,208
16104,317,3,8
16105,317,3,281
16106,317,3,9
16107,317,3,225
16108,317,3,183
16109,317,3,18
16110,317,3,371
16111,317,3,7
16112,317,3,94
16113,317,3,291
16114,52,0,338
16115,143,0,52
16116,189,0,52
16117,282,9,52
16118,266,3,52
16119,6,0,52
16120,33,1,52
16121,107,0,52
16122,349,0,52
16123,304,0,52
16124,160,3,52
16125,167,2,52
16126,19,3,52
16127,5,32,52
16128,254,0,52
16129,263,0,52
16130,358,0,52
16131,89,0,52
16132,17,43,52
16133,352,2,52
16134,326,0,52
16135,203,2,52
16136,104,0,52
16137,208,3,52
16138,371,0,52
16139,94,2,52
16140,291,0,52
16141,246,2,313
16142,233,20,313
16143,36,7,313
16144,190,7,313
16145,99,7,313
16146,370,7,313
16147,122,27,313
16148,33,2,313
16149,107,8,313
16150,337,20,313
16151,53,27,313
16152,5,15,313
16153,154,7,313
16154,93,1,313
16155,263,2,313
16156,240,27,313
16157,352,15,313
16158,78,7,313
16159,288,1,313
16160,314,7,313
16161,195,29,313
16162,20,29,313
16163,108,33,313
16164,18,7,313
16165,242,15,313
16166,351,16,109
16167,374,16,109
16168,379,16,109
16169,233,2,109
16170,0,16,109
16171,236,16,109
16172,86,16,109
16173,321,1,109
16174,16,16,109
16175,345,16,109
16176,237,16,109
16177,106,16,109
16178,295,16,109
16179,338,2,70
16180,369,1,70
16181,351,8,70
16182,374,8,70
16183,219,1,70
16184,21,1,70
16185,379,8,70
16186,189,2,70
16187,282,9,70
16188,233,1,70
16189,357,1,70
16190,122,1,70
16191,127,1,70
16192,252,1,70
16193,186,1,70
16194,0,8,70
16195,107,1,70
16196,337,1,70
16197,236,8,70
16198,248,35,70
16199,53,1,70
16200,304,2,70
16201,160,2,70
16202,167,2,70
16203,19,2,70
16204,86,8,70
16205,5,1,70
16206,321,8,70
16207,359,1,70
16208,235,1,70
16209,383,17,70
16210,16,8,70
16211,258,35,70
16212,263,2,70
16213,345,8,70
16214,237,8,70
16215,358,1,70
16216,87,1,70
16217,352,1,70
16218,203,2,70
16219,208,3,70
16220,9,1,70
16221,108,1,70
16222,106,8,70
16223,295,8,70
16224,242,1,70
16225,371,2,70
16226,94,2,70
16227,291,1,70
16228,36,10,277
16229,190,10,277
16230,99,10,277
16231,370,10,277
16232,18,10,277
16233,105,0,338
16234,81,2,338
16235,292,0,338
16236,88,0,338
16237,285,0,338
16238,24,0,338
16239,29,0,338
16240,280,0,338
16241,369,0,338
16242,145,0,338
16243,114,0,338
16244,374,0,338
16245,153,2,338
16246,23,0,338
16247,45,4,338
16248,250,4,338
16249,76,0,338
16250,219,0,338
16251,353,0,338
16252,21,2,338
16253,176,0,338
16254,60,4,338
16255,274,0,338
16256,247,0,338
16257,388,0,338
16258,143,4,338
16259,101,0,338
16260,177,0,338
16261,246,2,338
16262,189,0,338
16263,282,9,338
16264,327,0,338
16265,82,0,338
16266,266,0,338
16267,300,0,338
16268,99,0,338
16269,370,0,338
16270,165,4,338
16271,357,0,338
16272,6,4,338
16273,122,0,338
16274,84,0,338
16275,252,2,338
16276,302,0,338
16277,186,0,338
16278,301,4,338
16279,33,2,338
16280,92,0,338
16281,100,24,338
16282,338,0,107
16283,338,0,66
16284,338,0,337
16285,338,0,367
16286,338,4,53
16287,338,4,304
16288,338,0,160
16289,338,2,167
16290,338,0,31
16291,338,0,191
16292,338,0,180
16293,338,0,19
16294,338,0,121
16295,338,0,298
16296,338,4,132
16297,338,0,359
16298,338,0,287
16299,338,0,235
16300,338,0,13
16301,338,4,42
16302,338,0,348
16303,338,0,118
16304,338,0,28
16305,338,1,93
16306,338,0,2
16307,338,0,356
16308,338,0,254
16309,338,0,258
16310,338,2,263
16311,338,0,44
16312,338,4,120
16313,338,0,11
16314,338,0,197
16315,338,0,260
16316,338,0,237
16317,338,27,311
16318,338,4,358
16319,338,4,89
16320,338,0,240
16321,338,0,59
16322,338,0,172
16323,338,4,57
16324,338,0,320
16325,338,0,257
16326,338,0,78
16327,338,0,22
16328,338,2,142
16329,338,0,326
16330,338,0,104
16331,338,3,208
16332,338,0,8
16333,338,0,281
16334,338,0,9
16335,338,0,225
16336,338,0,183
16337,338,0,18
16338,338,0,371
16339,338,0,7
16340,338,2,94
16341,338,4,291
16342,292,0,105
16343,250,0,105
16344,247,0,105
16345,143,0,105
16346,177,0,105
16347,189,0,105
16348,282,9,105
16349,266,3,105
16350,300,0,105
16351,36,0,105
16352,370,0,105
16353,357,0,105
16354,6,0,105
16355,0,0,105
16356,100,0,105
16357,107,0,105
16358,236,0,105
16359,349,0,105
16360,304,0,105
16361,160,3,105
16362,167,2,105
16363,19,3,105
16364,121,0,105
16365,298,0,105
16366,289,0,105
16367,254,0,105
16368,263,0,105
16369,345,0,105
16370,44,0,105
16371,270,0,105
16372,358,0,105
16373,303,2,105
16374,243,0,105
16375,17,43,105
16376,352,0,105
16377,203,2,105
16378,208,3,105
16379,20,0,105
16380,8,0,105
16381,225,0,105
16382,371,0,105
16383,94,2,105
16384,291,0,105
16385,24,1,81
16386,29,6,81
16387,280,1,81
16388,369,1,81
16389,354,1,81
16390,45,1,81
16391,76,1,81
16392,21,1,81
16393,364,1,81
16394,247,1,81
16395,143,1,81
16396,307,1,81
16397,101,1,81
16398,189,0,81
16399,282,2,81
16400,51,1,81
16401,357,1,81
16402,6,1,81
16403,122,1,81
16404,252,6,81
16405,186,1,81
16406,301,6,81
16407,107,1,81
16408,53,1,81
16409,304,0,81
16410,160,2,81
16411,167,2,81
16412,180,1,81
16413,19,2,81
16414,249,1,81
16415,235,1,81
16416,13,1,81
16417,383,1,81
16418,28,1,81
16419,356,1,81
16420,68,1,81
16421,263,0,81
16422,120,1,81
16423,113,1,81
16424,260,7,81
16425,270,1,81
16426,137,1,81
16427,358,6,81
16428,89,6,81
16429,240,1,81
16430,243,1,81
16431,78,7,81
16432,142,1,81
16433,203,2,81
16434,208,3,81
16435,9,1,81
16436,108,6,81
16437,371,2,81
16438,94,2,81
16439,285,2,292
16440,351,34,292
16441,374,34,292
16442,23,7,292
16443,76,3,292
16444,219,0,292
16445,115,0,292
16446,274,2,292
16447,388,2,292
16448,214,0,292
16449,143,0,292
16450,246,0,292
16451,189,0,292
16452,282,7,292
16453,300,0,292
16454,36,7,292
16455,190,7,292
16456,99,7,292
16457,370,7,292
16458,212,9,292
16459,302,2,292
16460,248,0,292
16461,372,3,292
16462,349,0,292
16463,304,0,292
16464,160,0,292
16465,167,2,292
16466,19,0,292
16467,249,3,292
16468,298,0,292
16469,321,0,292
16470,118,7,292
16471,28,0,292
16472,154,3,292
16473,289,0,292
16474,258,0,292
16475,263,0,292
16476,345,34,292
16477,59,2,292
16478,257,0,292
16479,326,0,292
16480,203,2,292
16481,314,7,292
16482,208,3,292
16483,20,0,292
16484,8,3,292
16485,106,34,292
16486,18,7,292
16487,371,0,292
16488,94,2,292
16489,291,0,292
16490,153,2,88
16491,76,3,88
16492,189,0,88
16493,282,7,88
16494,212,9,88
16495,372,3,88
16496,304,0,88
16497,160,0,88
16498,167,2,88
16499,19,0,88
16500,249,3,88
16501,321,1,88
16502,154,3,88
16503,263,0,88
16504,203,2,88
16505,208,3,88
16506,8,3,88
16507,371,0,88
16508,94,2,88
16509,351,34,285
16510,374,34,285
16511,23,7,285
16512,115,0,285
16513,274,2,285
16514,388,2,285
16515,214,0,285
16516,379,1,285
16517,246,0,285
16518,189,0,285
16519,282,9,285
16520,233,20,285
16521,82,1,285
16522,300,0,285
16523,302,2,285
16524,0,1,285
16525,337,20,285
16526,236,1,285
16527,248,0,285
16528,372,1,285
16529,349,3,285
16530,304,0,285
16531,160,0,285
16532,167,2,285
16533,19,0,285
16534,86,1,285
16535,321,0,285
16536,42,1,285
16537,118,7,285
16538,28,0,285
16539,154,3,285
16540,289,0,285
16541,16,1,285
16542,258,0,285
16543,263,0,285
16544,345,34,285
16545,194,1,285
16546,260,1,285
16547,237,1,285
16548,47,1,285
16549,128,2,285
16550,59,2,285
16551,172,36,285
16552,57,1,285
16553,257,0,285
16554,326,0,285
16555,203,7,285
16556,195,1,285
16557,208,3,285
16558,106,34,285
16559,295,1,285
16560,371,0,285
16561,144,1,285
16562,94,2,285
16563,291,0,285
16564,29,6,24
16565,280,1,24
16566,369,1,24
16567,354,1,24
16568,45,1,24
16569,76,1,24
16570,219,0,24
16571,21,1,24
16572,115,0,24
16573,364,1,24
16574,247,1,24
16575,214,0,24
16576,143,1,24
16577,307,1,24
16578,101,1,24
16579,246,0,24
16580,189,0,24
16581,282,9,24
16582,51,1,24
16583,300,0,24
16584,357,1,24
16585,6,1,24
16586,122,1,24
16587,252,6,24
16588,186,1,24
16589,301,6,24
16590,107,1,24
16591,248,0,24
16592,53,1,24
16593,304,0,24
16594,160,0,24
16595,167,2,24
16596,180,1,24
16597,19,0,24
16598,249,1,24
16599,298,0,24
16600,321,0,24
16601,235,1,24
16602,13,1,24
16603,383,1,24
16604,28,1,24
16605,289,0,24
16606,356,1,24
16607,68,1,24
16608,258,0,24
16609,263,0,24
16610,120,1,24
16611,113,1,24
16612,270,1,24
16613,137,1,24
16614,358,1,24
16615,89,6,24
16616,240,1,24
16617,243,1,24
16618,142,1,24
16619,326,0,24
16620,203,2,24
16621,208,3,24
16622,9,1,24
16623,108,6,24
16624,371,0,24
16625,94,2,24
16626,291,0,24
16627,280,6,29
16628,369,6,29
16629,354,6,29
16630,45,1,29
16631,76,6,29
16632,21,6,29
16633,364,6,29
16634,247,6,29
16635,143,1,29
16636,307,6,29
16637,101,6,29
16638,246,2,29
16639,189,1,29
16640,282,6,29
16641,51,6,29
16642,36,1,29
16643,190,1,29
16644,99,1,29
16645,370,1,29
16646,212,1,29
16647,357,6,29
16648,6,6,29
16649,122,6,29
16650,252,6,29
16651,186,6,29
16652,301,6,29
16653,33,2,29
16654,107,6,29
16655,337,17,29
16656,53,6,29
16657,349,0,29
16658,304,0,29
16659,160,0,29
16660,167,2,29
16661,180,6,29
16662,19,1,29
16663,249,6,29
16664,235,6,29
16665,13,6,29
16666,383,6,29
16667,28,6,29
16668,93,1,29
16669,289,0,29
16670,356,6,29
16671,68,6,29
16672,263,2,29
16673,120,6,29
16674,113,6,29
16675,270,6,29
16676,137,6,29
16677,358,6,29
16678,89,6,29
16679,240,6,29
16680,243,6,29
16681,17,1,29
16682,320,1,29
16683,257,0,29
16684,142,6,29
16685,326,0,29
16686,203,2,29
16687,195,1,29
16688,208,3,29
16689,20,1,29
16690,9,6,29
16691,108,6,29
16692,371,1,29
16693,94,2,29
16694,32,1,29
16695,369,1,280
16696,354,1,280
16697,45,1,280
16698,76,1,280
16699,21,1,280
16700,364,1,280
16701,247,1,280
16702,143,1,280
16703,307,1,280
16704,101,1,280
16705,189,0,280
16706,282,2,280
16707,51,1,280
16708,212,14,280
16709,357,1,280
16710,6,1,280
16711,122,1,280
16712,252,6,280
16713,186,1,280
16714,301,6,280
16715,107,1,280
16716,53,1,280
16717,349,0,280
16718,304,0,280
16719,160,0,280
16720,167,2,280
16721,180,1,280
16722,19,0,280
16723,5,21,280
16724,249,1,280
16725,235,1,280
16726,13,1,280
16727,383,1,280
16728,28,1,280
16729,356,1,280
16730,68,1,280
16731,263,0,280
16732,120,1,280
16733,113,1,280
16734,260,7,280
16735,270,1,280
16736,137,1,280
16737,358,1,280
16738,89,6,280
16739,240,1,280
16740,243,1,280
16741,78,7,280
16742,22,14,280
16743,142,1,280
16744,203,2,280
16745,279,14,280
16746,208,3,280
16747,9,1,280
16748,108,6,280
16749,371,0,280
16750,94,2,280
16751,354,1,369
16752,45,1,369
16753,76,1,369
16754,21,1,369
16755,364,1,369
16756,247,1,369
16757,143,0,369
16758,307,1,369
16759,101,1,369
16760,189,0,369
16761,282,9,369
16762,233,1,369
16763,51,1,369
16764,357,1,369
16765,6,0,369
16766,122,1,369
16767,252,6,369
16768,186,1,369
16769,301,6,369
16770,107,0,369
16771,337,1,369
16772,53,1,369
16773,349,0,369
16774,304,0,369
16775,160,0,369
16776,167,2,369
16777,180,1,369
16778,19,0,369
16779,249,1,369
16780,235,1,369
16781,13,1,369
16782,383,1,369
16783,28,1,369
16784,356,1,369
16785,68,1,369
16786,254,0,369
16787,263,0,369
16788,120,1,369
16789,113,1,369
16790,270,1,369
16791,137,1,369
16792,358,0,369
16793,89,6,369
16794,240,1,369
16795,243,1,369
16796,352,0,369
16797,142,1,369
16798,326,0,369
16799,203,2,369
16800,195,1,369
16801,104,0,369
16802,208,3,369
16803,20,1,369
16804,9,1,369
16805,108,6,369
16806,255,7,369
16807,371,0,369
16808,94,2,369
16809,291,0,369
16810,374,1,351
16811,115,0,351
16812,274,1,351
16813,388,1,351
16814,214,0,351
16815,143,39,351
16816,379,1,351
16817,246,0,351
16818,189,39,351
16819,282,9,351
16820,233,7,351
16821,300,0,351
16822,6,1,351
16823,127,8,351
16824,302,1,351
16825,0,1,351
16826,169,16,351
16827,337,7,351
16828,236,1,351
16829,248,0,351
16830,19,0,351
16831,86,1,351
16832,5,8,351
16833,321,1,351
16834,42,23,351
16835,289,0,351
16836,16,1,351
16837,258,0,351
16838,263,0,351
16839,135,7,351
16840,345,1,351
16841,237,1,351
16842,128,34,351
16843,303,2,351
16844,59,1,351
16845,352,8,351
16846,326,0,351
16847,203,2,351
16848,4,1,351
16849,106,1,351
16850,295,1,351
16851,242,8,351
16852,371,39,351
16853,291,0,351
16854,45,1,354
16855,76,1,354
16856,21,1,354
16857,364,1,354
16858,247,1,354
16859,143,1,354
16860,307,1,354
16861,101,1,354
16862,189,1,354
16863,282,1,354
16864,51,1,354
16865,357,1,354
16866,6,1,354
16867,122,1,354
16868,252,6,354
16869,186,1,354
16870,301,6,354
16871,107,8,354
16872,53,1,354
16873,180,1,354
16874,5,15,354
16875,249,1,354
16876,235,1,354
16877,13,1,354
16878,383,1,354
16879,28,1,354
16880,356,1,354
16881,68,1,354
16882,120,1,354
16883,113,1,354
16884,270,1,354
16885,137,1,354
16886,358,1,354
16887,89,6,354
16888,240,1,354
16889,243,1,354
16890,352,15,354
16891,78,7,354
16892,142,1,354
16893,9,1,354
16894,108,6,354
16895,242,15,354
16896,371,1,354
16897,76,3,145
16898,189,0,145
16899,282,7,145
16900,36,7,145
16901,190,7,145
16902,99,7,145
16903,370,7,145
16904,212,3,145
16905,304,0,145
16906,160,0,145
16907,167,2,145
16908,19,0,145
16909,154,7,145
16910,263,0,145
16911,203,2,145
16912,314,7,145
16913,208,3,145
16914,18,7,145
16915,371,0,145
16916,94,2,145
16917,153,2,114
16918,246,2,114
16919,189,0,114
16920,282,3,114
16921,33,2,114
16922,349,0,114
16923,304,0,114
16924,160,0,114
16925,167,2,114
16926,19,0,114
16927,321,1,114
16928,28,0,114
16929,93,1,114
16930,289,0,114
16931,263,2,114
16932,257,0,114
16933,326,0,114
16934,203,2,114
16935,208,3,114
16936,371,0,114
16937,94,2,114
16938,374,0,115
16939,374,1,274
16940,374,1,388
16941,374,0,214
16942,374,0,143
16943,374,1,379
16944,374,2,246
16945,374,0,189
16946,374,9,282
16947,374,7,233
16948,374,0,300
16949,374,1,6
16950,374,8,127
16951,374,1,302
16952,374,2,33
16953,374,1,0
16954,374,16,169
16955,374,0,107
16956,374,7,337
16957,374,1,236
16958,374,0,248
16959,374,0,349
16960,374,0,304
16961,374,0,160
16962,374,2,167
16963,374,0,19
16964,374,1,86
16965,374,8,5
16966,374,1,321
16967,374,23,42
16968,374,0,28
16969,374,1,93
16970,374,0,289
16971,374,0,254
16972,374,1,16
16973,374,0,258
16974,374,2,263
16975,374,7,135
16976,374,1,345
16977,374,1,237
16978,374,34,128
16979,374,0,358
16980,374,2,303
16981,374,0,89
16982,374,1,59
16983,374,2,352
16984,374,0,257
16985,374,0,326
16986,374,2,203
16987,374,0,104
16988,374,3,208
16989,374,1,4
16990,374,1,106
16991,374,1,295
16992,374,8,242
16993,374,0,371
16994,374,2,94
16995,374,0,291
16996,153,2,219
16997,153,2,21
16998,153,2,143
16999,153,2,307
17000,153,2,101
17001,153,38,246
17002,153,2,189
17003,153,3,282
17004,153,2,266
17005,153,7,36
17006,153,7,190
17007,153,7,99
17008,153,2,370
17009,153,2,6
17010,153,2,302
17011,153,2,107
17012,153,2,236
17013,153,2,304
17014,153,2,160
17015,153,2,167
17016,153,2,31
17017,153,2,180
17018,153,2,19
17019,153,2,121
17020,153,2,298
17021,153,1,321
17022,153,2,42
17023,153,2,28
17024,153,7,154
17025,153,2,2
17026,153,2,356
17027,153,2,258
17028,153,2,263
17029,153,2,120
17030,153,2,197
17031,153,2,260
17032,153,2,358
17033,153,2,352
17034,153,2,22
17035,153,2,142
17036,153,2,203
17037,153,7,314
17038,153,3,208
17039,153,2,213
17040,153,2,9
17041,153,2,255
17042,153,7,18
17043,153,2,371
17044,153,2,144
17045,153,2,94
17046,153,2,291
17047,23,0,189
17048,23,3,282
17049,23,0,304
17050,23,0,160
17051,23,2,167
17052,23,0,19
17053,23,0,263
17054,23,7,128
17055,23,2,358
17056,23,2,203
17057,23,3,208
17058,23,0,371
17059,23,2,94
17060,37,1,353
17061,37,2,246
17062,37,1,300
17063,37,2,33
17064,37,1,93
17065,37,2,263
17066,45,1,76
17067,45,1,21
17068,45,4,60
17069,45,1,364
17070,45,1,247
17071,45,4,143
17072,45,1,307
17073,45,1,101
17074,45,1,189
17075,45,3,282
17076,45,1,51
17077,45,4,165
17078,45,1,357
17079,45,4,6
17080,45,1,122
17081,45,6,252
17082,45,1,186
17083,45,6,301
17084,45,1,107
17085,45,1,53
17086,45,1,180
17087,45,3,249
17088,45,4,132
17089,45,1,235
17090,45,1,13
17091,45,1,383
17092,45,4,42
17093,45,1,28
17094,45,1,356
17095,45,1,68
17096,45,1,120
17097,45,1,113
17098,45,7,260
17099,45,1,270
17100,45,1,137
17101,45,4,358
17102,45,6,89
17103,45,1,240
17104,45,1,243
17105,45,7,78
17106,45,1,142
17107,45,4,203
17108,45,1,9
17109,45,6,108
17110,45,1,371
17111,250,4,60
17112,250,4,143
17113,250,0,189
17114,250,9,282
17115,250,3,266
17116,250,0,300
17117,250,4,165
17118,250,4,6
17119,250,0,349
17120,250,3,160
17121,250,3,19
17122,250,4,132
17123,250,4,42
17124,250,0,289
17125,250,4,358
17126,250,43,17
17127,250,4,203
17128,250,0,20
17129,250,0,8
17130,250,0,291
17131,76,1,21
17132,76,4,60
17133,76,1,364
17134,76,1,247
17135,76,4,143
17136,76,1,307
17137,76,1,101
17138,76,0,189
17139,76,3,282
17140,76,1,51
17141,76,3,130
17142,76,4,165
17143,76,1,357
17144,76,4,6
17145,76,1,122
17146,76,6,252
17147,76,1,186
17148,76,6,301
17149,76,1,107
17150,76,1,53
17151,76,0,349
17152,76,0,304
17153,76,0,160
17154,76,2,167
17155,76,1,180
17156,76,0,19
17157,76,1,249
17158,76,4,132
17159,76,1,235
17160,76,1,13
17161,76,1,383
17162,76,4,42
17163,76,3,348
17164,76,1,28
17165,76,1,356
17166,76,1,68
17167,76,0,263
17168,76,1,120
17169,76,1,113
17170,76,7,260
17171,76,1,270
17172,76,1,137
17173,76,3,128
17174,76,4,358
17175,76,6,89
17176,76,1,240
17177,76,1,243
17178,76,7,78
17179,76,1,142
17180,76,2,203
17181,76,3,208
17182,76,1,9
17183,76,6,108
17184,76,0,371
17185,76,2,94
17186,214,0,219
17187,246,2,219
17188,189,0,219
17189,282,9,219
17190,233,1,219
17191,212,14,219
17192,309,5,219
17193,357,5,219
17194,122,1,219
17195,127,5,219
17196,33,2,219
17197,0,0,219
17198,100,0,219
17199,107,1,219
17200,337,5,219
17201,248,0,219
17202,53,1,219
17203,304,0,219
17204,160,2,219
17205,167,2,219
17206,180,0,219
17207,19,2,219
17208,5,5,219
17209,121,0,219
17210,298,0,219
17211,359,5,219
17212,235,1,219
17213,383,17,219
17214,28,0,219
17215,93,1,219
17216,2,0,219
17217,356,0,219
17218,258,0,219
17219,263,2,219
17220,44,5,219
17221,270,8,219
17222,237,0,219
17223,358,0,219
17224,87,5,219
17225,17,8,219
17226,352,2,219
17227,22,14,219
17228,203,2,219
17229,279,14,219
17230,195,5,219
17231,208,3,219
17232,20,5,219
17233,9,0,219
17234,108,1,219
17235,183,0,219
17236,295,0,219
17237,242,5,219
17238,371,0,219
17239,94,2,219
17240,291,0,219
17241,353,50,246
17242,353,0,189
17243,353,9,282
17244,353,10,36
17245,353,10,190
17246,353,10,99
17247,353,10,370
17248,353,0,304
17249,353,0,160
17250,353,2,167
17251,353,0,19
17252,353,50,263
17253,353,2,203
17254,353,3,208
17255,353,0,371
17256,353,2,94
17257,21,1,364
17258,21,1,247
17259,21,1,143
17260,21,1,307
17261,21,1,101
17262,21,2,246
17263,21,2,189
17264,21,3,282
17265,21,1,140
17266,21,1,233
17267,21,1,51
17268,21,18,165
17269,21,1,357
17270,21,1,6
17271,21,1,122
17272,21,6,252
17273,21,1,186
17274,21,6,301
17275,21,2,33
17276,21,1,107
17277,21,1,337
17278,21,1,53
17279,21,2,304
17280,21,2,160
17281,21,2,167
17282,21,1,180
17283,21,2,19
17284,21,11,5
17285,21,1,249
17286,21,1,235
17287,21,1,13
17288,21,1,383
17289,21,1,28
17290,21,1,93
17291,21,1,356
17292,21,1,68
17293,21,1,254
17294,21,2,263
17295,21,1,120
17296,21,1,113
17297,21,1,270
17298,21,1,137
17299,21,1,358
17300,21,6,89
17301,21,1,240
17302,21,1,243
17303,21,1,57
17304,21,11,352
17305,21,1,142
17306,21,3,288
17307,21,2,203
17308,21,3,208
17309,21,1,20
17310,21,1,9
17311,21,6,108
17312,21,7,255
17313,21,1,244
17314,21,11,242
17315,21,2,371
17316,21,2,94
17317,189,0,176
17318,282,9,176
17319,304,0,176
17320,160,0,176
17321,167,2,176
17322,19,0,176
17323,263,0,176
17324,203,2,176
17325,208,3,176
17326,371,0,176
17327,94,2,176
17328,60,4,143
17329,60,0,189
17330,60,4,82
17331,60,4,165
17332,60,4,6
17333,60,4,301
17334,60,0,107
17335,60,4,337
17336,60,4,53
17337,60,0,349
17338,60,4,304
17339,60,4,160
17340,60,0,19
17341,60,4,298
17342,60,4,132
17343,60,4,42
17344,60,0,254
17345,60,4,120
17346,60,4,260
17347,60,4,358
17348,60,0,89
17349,60,4,57
17350,60,2,352
17351,60,4,320
17352,60,0,326
17353,60,4,203
17354,60,2,104
17355,60,0,291
17356,115,0,364
17357,115,0,247
17358,115,0,143
