,d1,type,d2
31693,372,0,420
31694,272,0,420
31695,371,12,420
31696,420,0,129
31697,420,1,78
31698,420,6,545
31699,420,6,32
31700,420,0,368
31701,420,0,115
31702,420,0,549
31703,420,2,481
31704,420,6,240
31705,420,0,64
31706,420,6,63
31707,420,0,126
31708,420,2,54
31709,420,1,419
31710,420,1,565
31711,420,0,315
31712,420,0,114
31713,420,14,447
31714,420,0,211
31715,420,1,535
31716,420,0,566
31717,420,6,185
31718,420,0,199
31719,420,6,174
31720,420,1,22
31721,420,1,222
31722,420,0,304
31723,420,6,221
31724,420,14,525
31725,420,0,89
31726,420,4,165
31727,420,0,504
31728,420,4,76
31729,420,1,305
31730,420,0,409
31731,420,0,59
31732,420,0,358
31733,420,0,311
31734,420,1,83
31735,420,0,99
31736,420,2,397
31737,420,0,226
31738,420,2,58
31739,420,3,484
31740,420,37,251
31741,420,1,282
31742,420,0,333
31743,420,0,44
31744,420,1,309
31745,420,6,160
31746,420,0,233
31747,420,1,382
31748,420,0,57
31749,420,2,340
31750,420,0,16
31751,420,0,112
31752,420,0,67
31753,420,0,7
31754,420,0,238
31755,420,0,297
31756,420,1,255
31757,420,0,81
31758,420,0,417
31759,420,0,338
31760,420,1,35
31761,420,2,107
31762,420,6,514
31763,420,0,435
31764,420,0,562
31765,420,1,61
31766,420,0,413
31767,420,6,442
31768,420,10,534
31769,420,1,270
31770,420,0,357
31771,420,1,550
31772,420,3,13
31773,420,1,138
31774,420,0,329
31775,420,0,509
31776,420,1,162
31777,420,0,144
31778,420,37,11
31779,420,2,136
31780,420,1,440
31781,420,0,398
31782,420,2,401
31783,420,0,215
31784,420,2,400
31785,420,0,351
31786,135,1,96
31787,135,1,39
31788,135,1,8
31789,135,1,146
31790,135,6,408
31791,135,1,143
31792,135,1,522
31793,135,1,145
31794,135,1,390
31795,135,6,370
31796,135,1,510
31797,135,6,269
31798,135,1,501
31799,135,6,48
31800,135,1,512
31801,135,1,101
31802,135,5,377
31803,135,1,291
31804,135,5,503
31805,135,24,371
31806,135,6,78
31807,135,6,545
31808,135,6,32
31809,135,6,240
31810,135,6,63
31811,135,6,126
31812,135,1,419
31813,135,1,565
31814,135,1,315
31815,135,6,114
31816,135,1,535
31817,135,6,185
31818,135,6,174
31819,135,1,22
31820,135,1,222
31821,135,4,304
31822,135,6,221
31823,135,1,525
31824,135,1,89
31825,135,1,504
31826,135,1,311
31827,135,1,83
31828,135,1,99
31829,135,1,282
31830,135,6,44
31831,135,1,309
31832,135,6,160
31833,135,1,233
31834,135,1,382
31835,135,1,57
31836,135,26,340
31837,135,1,16
31838,135,6,112
31839,135,41,67
31840,135,5,7
31841,135,1,238
31842,135,1,297
31843,135,1,81
31844,135,1,417
31845,135,6,514
31846,135,1,61
31847,135,6,442
31848,135,6,357
31849,135,5,550
31850,135,1,138
31851,135,1,509
31852,135,5,162
31853,135,2,136
31854,135,1,440
31855,135,1,215
31856,135,6,351
31857,96,1,39
31858,96,1,8
31859,96,0,146
31860,96,1,143
31861,96,1,522
31862,96,1,145
31863,96,1,390
31864,96,1,510
31865,96,1,501
31866,96,2,204
31867,96,0,48
31868,96,1,512
31869,96,1,101
31870,96,5,377
31871,96,1,291
31872,96,2,131
31873,96,5,503
31874,96,1,371
31875,96,0,78
31876,96,1,240
31877,96,0,64
31878,96,1,419
31879,96,1,565
31880,96,1,315
31881,96,0,114
31882,96,7,211
31883,96,1,535
31884,96,1,22
31885,96,1,222
31886,96,4,304
31887,96,1,525
31888,96,1,89
31889,96,1,504
31890,96,1,311
31891,96,1,83
31892,96,0,99
31893,96,1,282
31894,96,1,44
31895,96,1,309
31896,96,2,160
31897,96,1,233
31898,96,1,382
31899,96,1,57
31900,96,26,340
31901,96,1,16
31902,96,0,112
31903,96,41,67
31904,96,5,7
31905,96,1,238
31906,96,1,297
31907,96,1,81
31908,96,1,417
31909,96,1,35
31910,96,2,107
31911,96,1,61
31912,96,0,413
31913,96,0,357
31914,96,5,550
31915,96,1,138
31916,96,1,509
31917,96,5,162
31918,96,2,136
31919,96,1,440
31920,96,7,401
31921,96,1,215
31922,96,0,351
31923,39,1,8
31924,39,0,146
31925,39,2,143
31926,39,1,522
31927,39,1,390
31928,39,1,510
31929,39,1,501
31930,39,1,48
31931,39,1,512
31932,39,1,101
31933,39,5,377
31934,39,1,291
31935,39,5,503
31936,39,1,371
31937,39,0,129
31938,39,1,78
31939,39,2,481
31940,39,1,240
31941,39,0,63
31942,39,0,126
31943,39,2,54
31944,39,1,419
31945,39,1,565
31946,39,1,315
31947,39,0,114
31948,39,1,535
31949,39,1,22
31950,39,1,222
31951,39,1,304
31952,39,1,525
31953,39,1,89
31954,39,1,504
31955,39,1,311
31956,39,1,83
31957,39,2,397
31958,39,0,58
31959,39,8,484
31960,39,1,282
31961,39,1,44
31962,39,1,309
31963,39,1,233
31964,39,1,382
31965,39,1,57
31966,39,1,16
31967,39,5,112
31968,39,5,7
31969,39,1,238
31970,39,1,297
31971,39,1,417
31972,39,1,61
31973,39,2,442
31974,39,5,550
31975,39,3,13
31976,39,1,509
31977,39,5,162
31978,39,2,136
31979,39,0,215
31980,39,2,400
31981,137,1,483
31982,137,1,8
31983,137,0,55
31984,137,0,146
31985,137,4,93
31986,137,8,143
31987,137,4,154
31988,137,0,275
31989,137,1,48
31990,137,9,40
31991,137,1,407
31992,137,1,326
31993,137,19,372
31994,137,4,32
31995,137,1,368
31996,137,0,549
31997,137,0,114
31998,137,1,293
31999,137,9,211
32000,137,0,199
32001,137,34,221
32002,137,0,409
32003,137,1,556
32004,137,0,226
32005,137,0,58
32006,137,1,334
32007,137,4,453
32008,137,3,484
32009,137,1,251
32010,137,1,259
32011,137,1,278
32012,137,1,383
32013,137,1,430
32014,137,2,253
32015,137,1,29
32016,137,9,107
32017,137,0,413
32018,137,2,442
32019,137,1,71
32020,137,1,177
32021,137,1,41
32022,137,1,206
32023,137,1,11
32024,137,1,38
32025,137,9,401
32026,137,0,351
32027,159,0,146
32028,159,8,143
32029,159,0,275
32030,159,0,129
32031,159,2,481
32032,159,0,64
32033,159,0,63
32034,159,0,126
32035,159,2,54
32036,159,0,114
32037,159,0,504
32038,159,0,409
32039,159,2,397
32040,159,0,58
32041,159,3,484
32042,159,0,435
32043,159,0,413
32044,159,2,442
32045,159,3,13
32046,159,0,138
32047,159,0,329
32048,159,0,215
32049,159,2,400
32050,159,0,351
32051,483,0,146
32052,483,8,143
32053,483,16,154
32054,483,1,370
32055,483,1,326
32056,483,0,129
32057,483,16,545
32058,483,16,32
32059,483,1,368
32060,483,2,481
32061,483,1,303
32062,483,3,64
32063,483,0,63
32064,483,0,126
32065,483,2,54
32066,483,0,114
32067,483,1,293
32068,483,1,199
32069,483,1,221
32070,483,1,556
32071,483,2,397
32072,483,0,58
32073,483,1,334
32074,483,3,484
32075,483,1,251
32076,483,1,425
32077,483,1,259
32078,483,1,278
32079,483,1,160
32080,483,1,383
32081,483,1,19
32082,483,2,175
32083,483,1,430
32084,483,36,458
32085,483,1,35
32086,483,4,442
32087,483,1,270
32088,483,3,13
32089,483,1,41
32090,483,1,206
32091,483,1,11
32092,483,36,564
32093,483,1,38
32094,483,0,215
32095,483,1,444
32096,483,2,400
32097,8,2,55
32098,8,0,146
32099,8,8,143
32100,8,1,522
32101,8,16,154
32102,8,1,390
32103,8,1,370
32104,8,1,510
32105,8,1,501
32106,8,1,48
32107,8,1,512
32108,8,1,101
32109,8,5,377
32110,8,1,291
32111,8,5,503
32112,8,2,528
32113,8,1,326
32114,8,1,371
32115,8,0,129
32116,8,1,78
32117,8,16,545
32118,8,16,32
32119,8,1,368
32120,8,2,481
32121,8,1,240
32122,8,1,303
32123,8,3,64
32124,8,0,63
32125,8,2,126
32126,8,2,54
32127,8,1,419
32128,8,1,565
32129,8,1,315
32130,8,2,114
32131,8,1,293
32132,8,1,535
32133,8,1,199
32134,8,1,22
32135,8,1,222
32136,8,1,304
32137,8,1,221
32138,8,1,525
32139,8,1,89
32140,8,1,504
32141,8,1,305
32142,8,1,311
32143,8,1,83
32144,8,1,556
32145,8,2,397
32146,8,2,58
32147,8,1,334
32148,8,8,484
32149,8,1,251
32150,8,1,282
32151,8,1,425
32152,8,1,44
32153,8,1,259
32154,8,1,309
32155,8,1,278
32156,8,1,160
32157,8,1,233
32158,8,1,383
32159,8,1,382
32160,8,1,19
32161,8,1,57
32162,8,1,16
32163,8,2,175
32164,8,1,430
32165,8,1,112
32166,8,5,7
32167,8,1,238
32168,8,1,297
32169,8,1,255
32170,8,1,417
32171,8,36,458
32172,8,1,35
32173,8,1,61
32174,8,4,442
32175,8,1,270
32176,8,5,550
32177,8,3,13
32178,8,1,509
32179,8,1,41
32180,8,1,206
32181,8,5,162
32182,8,1,11
32183,8,36,564
32184,8,1,38
32185,8,2,215
32186,8,1,444
32187,8,2,400
32188,55,2,146
32189,55,0,408
32190,55,3,143
32191,55,0,56
32192,55,0,486
32193,55,0,560
32194,55,2,142
32195,55,0,501
32196,55,2,48
32197,55,0,512
32198,55,0,101
32199,55,2,27
32200,55,2,40
32201,55,2,407
32202,55,0,291
32203,55,2,528
32204,55,0,326
32205,55,0,372
32206,55,2,272
32207,55,2,371
32208,55,2,129
32209,55,0,78
32210,55,0,368
32211,55,2,549
32212,55,2,252
32213,55,2,481
32214,55,2,64
32215,55,2,63
32216,55,2,126
32217,55,2,54
32218,55,0,419
32219,55,2,565
32220,55,0,315
32221,55,2,114
32222,55,0,293
32223,55,2,566
32224,55,2,185
32225,55,0,199
32226,55,2,176
32227,55,0,376
32228,55,2,221
32229,55,2,223
32230,55,2,504
32231,55,2,235
32232,55,1,305
32233,55,0,409
32234,55,2,205
32235,55,2,59
32236,55,2,311
32237,55,0,99
32238,55,0,556
32239,55,2,397
32240,55,2,226
32241,55,2,58
32242,55,2,484
32243,55,0,251
32244,55,2,282
32245,55,0,278
32246,55,2,160
32247,55,0,233
32248,55,0,383
32249,55,2,340
32250,55,0,175
32251,55,2,112
32252,55,2,242
32253,55,2,70
32254,55,0,7
32255,55,0,238
32256,55,2,255
32257,55,2,29
32258,55,2,107
32259,55,2,514
32260,55,2,307
32261,55,2,30
32262,55,2,61
32263,55,0,413
32264,55,2,442
32265,55,0,357
32266,55,2,550
32267,55,3,13
32268,55,2,102
32269,55,0,138
32270,55,2,329
32271,55,0,316
32272,55,0,144
32273,55,0,38
32274,55,0,398
32275,55,2,215
32276,55,2,400
32277,55,2,351
32278,146,0,408
32279,146,2,143
32280,146,1,522
32281,146,0,404
32282,146,0,145
32283,146,0,524
32284,146,1,390
32285,146,0,370
32286,146,0,196
32287,146,0,275
32288,146,0,56
32289,146,0,486
32290,146,0,560
32291,146,0,0
32292,146,1,510
32293,146,0,142
32294,146,0,269
32295,146,0,283
32296,146,0,501
32297,146,2,204
32298,146,2,48
32299,146,0,512
32300,146,0,541
32301,146,0,101
32302,146,0,27
32303,146,5,377
32304,146,0,407
32305,146,0,291
32306,146,0,228
32307,146,5,503
32308,146,2,528
32309,146,0,326
32310,146,0,46
32311,146,0,372
32312,146,38,272
32313,371,0,146
32314,129,2,146
32315,308,0,146
32316,78,1,146
32317,220,0,146
32318,545,0,146
32319,32,0,146
32320,368,0,146
32321,115,0,146
32322,549,0,146
32323,252,0,146
32324,481,0,146
32325,240,1,146
32326,64,0,146
32327,267,0,146
32328,5,0,146
32329,63,0,146
32330,126,0,146
32331,54,2,146
32332,284,0,146
32333,552,0,146
32334,419,0,146
32335,565,0,146
32336,315,0,146
32337,114,0,146
32338,293,0,146
32339,447,14,146
32340,211,0,146
32341,535,1,146
32342,566,0,146
32343,185,0,146
32344,199,0,146
32345,174,0,146
32346,176,0,146
32347,376,0,146
32348,410,0,146
32349,22,0,146
32350,222,0,146
32351,304,0,146
32352,525,0,146
32353,89,0,146
32354,201,0,146
32355,165,0,146
32356,504,0,146
32357,76,4,146
32358,305,1,146
32359,409,0,146
32360,455,0,146
32361,205,2,146
32362,59,0,146
32363,358,0,146
32364,311,0,146
32365,83,1,146
32366,99,0,146
32367,556,0,146
32368,397,2,146
32369,226,0,146
32370,58,2,146
32371,251,0,146
32372,282,2,146
32373,218,0,146
32374,333,0,146
32375,425,0,146
32376,44,0,146
32377,362,0,146
32378,167,0,146
32379,309,1,146
32380,147,0,146
32381,278,0,146
32382,160,0,146
32383,233,0,146
32384,383,0,146
32385,382,1,146
32386,180,0,146
32387,57,0,146
32388,340,0,146
32389,16,0,146
32390,175,0,146
32391,112,0,146
32392,67,0,146
32393,7,5,146
32394,238,0,146
32395,297,0,146
32396,255,1,146
32397,81,0,146
32398,417,0,146
32399,29,0,146
32400,458,0,146
32401,338,0,146
32402,35,1,146
32403,107,2,146
32404,514,0,146
32405,435,0,146
32406,562,0,146
32407,30,0,146
32408,61,0,146
32409,413,0,146
32410,442,0,146
32411,534,10,146
32412,270,1,146
32413,357,0,146
32414,550,1,146
32415,138,1,146
32416,329,0,146
32417,316,0,146
32418,509,0,146
32419,41,0,146
32420,162,5,146
32421,144,0,146
32422,11,0,146
32423,136,2,146
32424,151,0,146
32425,38,0,146
32426,440,1,146
32427,398,0,146
32428,401,2,146
32429,215,14,146
32430,260,0,146
32431,400,0,146
32432,351,0,146
32433,143,3,93
32434,326,4,93
32435,368,4,93
32436,481,2,93
32437,64,0,93
32438,293,4,93
32439,199,4,93
32440,556,4,93
32441,334,4,93
32442,251,4,93
32443,259,4,93
32444,278,4,93
32445,383,4,93
32446,430,4,93
32447,41,4,93
32448,206,4,93
32449,11,4,93
32450,38,4,93
32451,143,8,408
32452,154,16,408
32453,275,0,408
32454,269,6,408
32455,48,0,408
32456,512,26,408
32457,371,6,408
32458,78,0,408
32459,32,16,408
32460,549,0,408
32461,240,26,408
32462,64,0,408
32463,114,0,408
32464,211,42,408
32465,199,0,408
32466,174,6,408
32467,221,6,408
32468,89,22,408
32469,409,0,408
32470,99,0,408
32471,397,15,408
32472,226,0,408
32473,58,0,408
32474,484,3,408
32475,112,0,408
32476,7,0,408
32477,238,26,408
32478,255,23,408
32479,107,0,408
32480,413,0,408
32481,442,2,408
32482,270,1,408
32483,357,0,408
32484,550,1,408
32485,138,0,408
32486,329,0,408
32487,401,29,408
32488,351,0,408
32489,522,1,143
32490,404,8,143
32491,524,8,143
32492,390,1,143
32493,370,8,143
32494,196,3,143
32495,275,8,143
32496,219,4,143
32497,56,8,143
32498,486,8,143
32499,560,8,143
32500,0,8,143
32501,510,1,143
32502,142,8,143
32503,269,8,143
32504,482,3,143
32505,501,3,143
32506,204,8,143
32507,48,8,143
32508,512,2,143
32509,101,8,143
32510,27,8,143
32511,377,5,143
32512,407,3,143
32513,291,8,143
32514,228,8,143
32515,503,5,143
32516,528,3,143
32517,326,8,143
32518,46,8,143
32519,372,8,143
32520,272,12,143
32521,143,8,371
32522,143,3,129
32523,143,8,308
32524,143,8,78
32525,143,8,220
32526,143,8,545
32527,143,8,32
32528,143,8,368
32529,143,8,115
32530,143,8,549
32531,143,3,252
32532,143,3,481
32533,143,8,240
32534,143,2,64
32535,143,8,267
32536,143,8,5
32537,143,8,63
32538,143,3,126
32539,143,3,54
32540,143,8,284
32541,143,3,552
32542,143,8,419
32543,143,8,565
32544,143,8,315
32545,143,3,114
32546,143,8,293
32547,143,3,535
32548,143,8,566
32549,143,3,185
32550,143,8,199
32551,143,8,174
32552,143,8,176
32553,143,8,376
32554,143,8,410
32555,143,8,22
32556,143,8,222
32557,143,4,304
32558,143,8,525
32559,143,8,89
32560,143,4,201
32561,143,3,165
32562,143,8,504
32563,143,3,235
32564,143,3,76
32565,143,8,305
32566,143,0,409
32567,143,8,205
32568,143,8,358
32569,143,8,311
32570,143,2,83
32571,143,8,99
32572,143,8,556
32573,143,8,397
32574,143,8,226
32575,143,3,58
32576,143,2,484
32577,143,8,251
32578,143,3,282
32579,143,3,218
32580,143,3,333
32581,143,8,425
32582,143,1,44
32583,143,3,362
32584,143,3,167
32585,143,1,309
32586,143,4,147
32587,143,8,278
32588,143,4,160
32589,143,8,233
32590,143,8,383
32591,143,1,382
32592,143,8,57
32593,143,1,16
32594,143,4,175
32595,143,3,112
32596,143,1,242
32597,143,3,253
32598,143,5,7
32599,143,8,238
32600,143,8,297
32601,143,2,81
32602,143,8,417
32603,143,3,29
32604,143,8,458
32605,143,8,107
32606,143,3,514
32607,143,3,307
32608,143,3,435
32609,143,4,562
32610,143,2,30
32611,143,2,61
32612,143,8,413
32613,143,3,442
32614,143,3,141
32615,143,8,357
32616,143,5,550
32617,143,8,138
32618,143,8,329
32619,143,3,71
32620,143,8,316
32621,143,8,509
32622,143,8,41
32623,143,5,162
32624,143,8,144
32625,143,3,136
32626,143,8,151
32627,143,8,38
32628,143,8,398
32629,143,8,215
32630,143,8,260
32631,143,3,400
32632,143,8,351
32633,522,1,390
32634,522,1,510
32635,522,1,501
32636,522,1,48
32637,522,1,512
32638,522,1,101
32639,522,5,377
32640,522,1,291
32641,522,5,503
32642,522,1,371
32643,522,1,78
32644,522,1,240
32645,522,1,419
32646,522,1,565
32647,522,1,315
32648,522,1,535
32649,522,1,22
32650,522,1,222
32651,522,1,304
32652,522,1,525
32653,522,1,89
32654,522,1,504
32655,522,1,311
32656,522,1,83
32657,522,1,282
32658,522,1,44
32659,522,1,309
32660,522,1,233
32661,522,1,382
32662,522,1,57
32663,522,1,16
32664,522,1,112
32665,522,5,7
32666,522,1,238
32667,522,1,297
32668,522,1,417
32669,522,1,61
32670,522,5,550
32671,522,1,509
32672,522,5,162
32673,522,1,215
32674,404,0,129
32675,404,2,481
32676,404,0,63
32677,404,0,126
32678,404,2,54
32679,404,0,114
32680,404,2,397
32681,404,0,58
32682,404,8,484
32683,404,2,442
32684,404,3,13
32685,404,0,215
32686,404,2,400
32687,145,14,269
32688,145,1,48
32689,145,1,371
32690,145,1,78
32691,145,14,447
32692,145,1,89
32693,145,0,504
32694,145,0,409
32695,145,1,99
32696,145,1,282
32697,145,1,44
32698,145,1,382
32699,145,1,16
32700,145,1,112
32701,145,1,7
32702,145,33,255
32703,145,1,35
32704,145,0,435
32705,145,0,413
32706,145,0,270
32707,145,1,550
32708,145,2,138
32709,145,1,440
32710,145,1,215
32711,524,0,129
32712,524,2,481
32713,524,0,63
32714,524,0,126
32715,524,2,54
32716,524,0,114
32717,524,2,397
32718,524,0,58
32719,524,8,484
32720,524,2,442
32721,524,3,13
32722,524,0,215
32723,524,2,400
32724,154,4,56
32725,154,4,486
32726,154,4,560
32727,154,4,142
32728,154,1,501
32729,154,1,512
32730,154,7,101
32731,154,1,40
32732,154,1,377
32733,154,16,407
32734,154,1,291
32735,154,4,326
32736,154,2,372
32737,154,1,78
32738,154,16,545
32739,154,1,32
32740,154,4,368
32741,154,1,549
32742,154,1,240
32743,154,16,344
32744,154,1,267
32745,154,1,5
32746,154,1,63
32747,154,1,315
32748,154,4,293
32749,154,1,211
32750,154,4,199
32751,154,1,176
32752,154,1,22
32753,154,17,304
32754,154,1,525
32755,154,16,223
32756,154,4,235
32757,154,4,556
32758,154,1,226
32759,154,4,334
32760,154,4,251
32761,154,4,259
32762,154,4,278
32763,154,4,383
32764,154,4,430
32765,154,1,112
32766,154,1,242
32767,154,4,253
32768,154,1,243
32769,154,7,417
32770,154,16,29
32771,154,1,107
32772,154,4,534
32773,154,4,471
32774,154,16,71
32775,154,1,509
32776,154,4,41
32777,154,4,206
32778,154,1,162
32779,154,4,11
32780,154,4,38
32781,154,4,398
32782,154,1,401
32783,154,1,351
32784,390,1,510
32785,390,15,482
32786,390,1,501
32787,390,1,48
32788,390,1,512
32789,390,1,101
32790,390,5,377
32791,390,1,291
32792,390,5,503
32793,390,1,371
32794,390,1,78
32795,390,1,240
32796,390,15,126
32797,390,1,419
32798,390,1,565
32799,390,1,315
32800,390,15,114
32801,390,28,211
32802,390,1,535
32803,390,1,22
32804,390,1,222
32805,390,1,304
32806,390,1,525
32807,390,1,89
32808,390,1,504
32809,390,1,311
32810,390,1,83
32811,390,2,397
32812,390,1,282
32813,390,1,44
32814,390,1,309
32815,390,4,160
32816,390,1,233
32817,390,1,382
32818,390,1,57
32819,390,1,16
32820,390,1,112
32821,390,5,7
32822,390,1,238
32823,390,1,297
32824,390,1,417
32825,390,4,562
32826,390,15,30
32827,390,1,61
32828,390,15,141
32829,390,5,550
32830,390,1,509
32831,390,5,162
32832,390,1,215
32833,370,6,269
32834,370,13,501
32835,370,0,48
32836,370,4,517
32837,370,1,407
32838,370,6,371
32839,370,0,129
32840,370,0,78
32841,370,4,115
32842,370,2,481
32843,370,0,64
32844,370,0,63
32845,370,0,126
32846,370,2,54
32847,370,0,114
32848,370,13,211
32849,370,6,174
32850,370,6,221
32851,370,0,89
32852,370,0,99
32853,370,2,397
32854,370,0,58
32855,370,8,484
32856,370,0,112
32857,370,0,7
32858,370,13,243
32859,370,1,29
32860,370,13,107
32861,370,0,413
32862,370,2,442
32863,370,0,357
32864,370,3,13
32865,370,1,71
32866,370,13,401
32867,370,0,215
32868,370,2,400
32869,370,0,351
32870,196,0,48
32871,196,0,129
32872,196,0,78
32873,196,2,481
32874,196,0,64
32875,196,0,63
32876,196,0,126
32877,196,2,54
32878,196,0,114
32879,196,3,566
32880,196,0,99
32881,196,2,397
32882,196,0,58
32883,196,3,484
32884,196,0,112
32885,196,0,7
32886,196,2,107
32887,196,0,413
32888,196,2,442
32889,196,0,357
32890,196,3,13
32891,196,2,136
32892,196,0,215
32893,196,2,400
32894,196,0,351
32895,356,2,481
32896,356,1,199
32897,356,3,484
32898,356,43,430
32899,275,0,56
32900,275,0,486
32901,275,0,560
32902,275,0,0
32903,275,0,142
32904,275,0,501
32905,275,0,48
32906,275,0,512
32907,275,0,101
32908,275,0,27
32909,275,0,291
32910,275,2,528
32911,275,0,326
32912,275,0,372
32913,275,0,272
32914,275,38,129
32915,78,0,275
32916,368,0,275
32917,549,0,275
32918,252,12,275
32919,275,2,481
32920,275,0,63
32921,275,0,126
32922,275,2,54
32923,275,0,419
32924,275,0,315
32925,275,0,114
32926,275,0,293
32927,275,0,566
32928,275,0,185
32929,275,0,199
32930,275,0,376
32931,275,0,89
32932,275,0,504
32933,275,1,305
32934,275,0,311
32935,275,0,99
32936,275,0,556
32937,275,2,397
32938,275,0,226
32939,275,8,484
32940,275,0,251
32941,275,0,333
32942,275,0,278
32943,275,0,233
32944,275,0,383
32945,275,0,57
32946,275,0,175
32947,275,0,112
32948,275,0,238
32949,275,0,297
32950,275,1,255
32951,275,0,417
32952,275,0,107
32953,275,0,514
32954,275,2,442
32955,275,0,550
32956,275,3,13
32957,275,0,138
32958,275,2,316
32959,275,0,144
32960,275,0,38
32961,275,0,398
32962,275,0,215
32963,275,2,400
32964,219,3,482
32965,219,4,101
32966,219,2,528
32967,219,3,484
32968,219,4,417
32969,219,4,442
32970,219,3,206
32971,56,10,486
32972,56,10,560
32973,56,10,142
32974,56,4,407
32975,56,4,228
32976,56,4,371
32977,56,4,32
32978,56,0,549
32979,56,0,64
32980,56,0,114
32981,56,10,211
32982,56,0,199
32983,56,10,221
32984,56,10,89
32985,56,4,201
32986,56,10,235
32987,56,10,531
32988,56,0,409
32989,56,0,226
32990,56,0,58
32991,56,3,484
32992,56,4,282
32993,56,4,147
32994,56,4,175
32995,56,4,7
32996,56,4,29
32997,56,10,458
32998,56,10,107
32999,56,10,30
33000,56,0,413
33001,56,2,442
33002,56,10,534
33003,56,10,270
33004,56,10,471
33005,56,0,138
33006,56,0,329
33007,56,10,564
33008,56,10,398
33009,56,10,401
33010,56,10,215
33011,56,4,388
33012,56,0,351
33013,486,10,560
33014,486,10,142
33015,486,4,407
33016,486,4,228
33017,486,4,371
33018,486,4,32
33019,486,0,549
33020,486,0,114
33021,486,10,211
33022,486,1,199
33023,486,10,221
33024,486,10,89
33025,486,4,201
33026,486,10,235
33027,486,10,531
33028,486,0,409
33029,486,0,226
33030,486,0,58
33031,486,3,484
33032,486,4,282
33033,486,4,147
33034,486,4,175
33035,486,4,7
33036,486,4,29
33037,486,10,458
33038,486,10,107
33039,486,10,30
33040,486,0,413
33041,486,2,442
33042,486,10,534
33043,486,10,270
33044,486,10,471
33045,486,10,138
33046,486,10,564
33047,486,10,398
33048,486,10,401
33049,486,10,215
33050,486,4,388
33051,486,0,351
33052,560,10,142
33053,560,4,407
33054,560,4,228
33055,560,4,371
33056,560,0,129
33057,560,4,32
33058,560,0,549
33059,560,2,481
33060,560,0,63
33061,560,0,126
33062,560,2,54
33063,560,0,114
33064,560,10,211
33065,560,0,199
33066,560,10,221
33067,560,10,89
33068,560,4,201
33069,560,10,235
33070,560,10,531
33071,560,0,409
33072,560,2,397
33073,560,0,226
33074,560,0,58
33075,560,3,484
33076,560,4,282
33077,560,4,147
33078,560,4,175
33079,560,4,7
33080,560,4,29
33081,560,10,458
33082,560,10,107
33083,560,10,30
33084,560,0,413
33085,560,2,442
33086,560,10,534
33087,560,10,270
33088,560,10,471
33089,560,3,13
33090,560,10,138
33091,560,10,564
33092,560,10,398
33093,560,10,401
33094,560,0,215
33095,560,2,400
33096,560,4,388
33097,560,0,351
33098,0,0,64
33099,0,0,114
33100,0,0,409
33101,0,3,484
33102,0,0,138
33103,0,0,329
33104,0,0,351
33105,510,1,501
33106,510,1,48
33107,510,1,512
33108,510,1,101
33109,510,5,377
33110,510,1,291
33111,510,5,503
33112,510,1,371
33113,510,1,78
33114,510,1,240
33115,510,1,419
33116,510,1,565
33117,510,1,315
33118,510,1,535
33119,510,1,22
33120,510,1,222
33121,510,1,304
33122,510,1,525
33123,510,1,89
33124,510,1,504
33125,510,1,311
33126,510,1,83
33127,510,1,282
33128,510,1,44
33129,510,1,309
33130,510,1,233
33131,510,1,382
33132,510,1,57
33133,510,1,16
33134,510,1,112
33135,510,5,7
33136,510,1,238
33137,510,1,297
33138,510,1,417
33139,510,1,61
33140,510,5,550
33141,510,1,509
33142,510,5,162
33143,510,1,215
33144,142,4,407
33145,142,4,228
33146,142,2,528
33147,142,4,371
33148,142,0,129
33149,142,4,32
33150,142,0,549
33151,142,2,481
33152,142,0,64
33153,142,0,63
33154,142,0,126
33155,142,2,54
33156,142,0,114
33157,142,10,211
33158,142,0,199
33159,142,10,221
33160,142,10,89
33161,142,4,201
33162,142,10,235
33163,142,10,531
33164,142,1,305
33165,142,0,409
33166,142,2,397
33167,142,0,226
33168,142,2,58
33169,142,3,484
33170,142,4,282
33171,142,4,147
33172,142,4,175
33173,142,4,7
33174,142,1,255
33175,142,4,29
33176,142,10,458
33177,142,10,107
33178,142,10,30
33179,142,0,413
33180,142,2,442
33181,142,10,534
33182,142,10,270
33183,142,10,471
33184,142,3,13
33185,142,0,138
33186,142,0,329
33187,142,2,136
33188,142,10,564
33189,142,10,398
33190,142,10,401
33191,142,0,215
33192,142,2,400
33193,142,4,388
33194,142,0,351
33195,515,2,136
33196,269,6,48
33197,269,6,503
33198,269,6,371
33199,269,0,129
33200,269,0,78
33201,269,6,545
33202,269,6,32
33203,269,2,481
33204,269,6,240
33205,269,0,64
33206,269,0,63
33207,269,0,126
33208,269,2,54
33209,269,0,114
33210,269,14,447
33211,269,6,185
33212,269,6,174
33213,269,6,221
33214,269,14,89
33215,269,0,99
33216,269,2,397
33217,269,0,58
33218,269,8,484
33219,269,6,44
33220,269,6,160
33221,269,6,112
33222,269,0,7
33223,269,6,35
33224,269,2,107
33225,269,6,514
33226,269,0,413
33227,269,0,357
33228,269,6,550
33229,269,3,13
33230,269,14,138
33231,269,14,440
33232,269,0,215
33233,269,2,400
33234,269,0,351
33235,482,3,101
33236,482,15,63
33237,482,15,535
33238,482,15,176
33239,482,3,201
33240,482,15,358
33241,482,0,226
33242,482,3,147
33243,482,8,175
33244,482,15,297
33245,482,3,417
33246,482,15,351
